Gene_ID,Gene_Name,logFC,logCPM,LR,PValue,FDR,Regulation
BCIN_09g01830,Uncharacterized,0.309669187782623,5.30013233746463,7.16209616513526,0.0074460131393775,0.0209080648464274,UP
BCIN_01g06260,Bos1,0.423153211915156,8.14284013254787,7.15013976478028,0.0074958145176726,0.0210356946702342,UP
BCIN_13g01410,Bcncr1,0.352736273114432,6.80242607642572,7.11888457023601,0.0076276148231241,0.0213707294214289,UP
BCIN_10g04600,Uncharacterized,0.401441144279625,6.85768111752823,7.11352686184438,0.0076504445453669,0.0214207469752677,UP
BCIN_11g02820,Uncharacterized,0.406924527780187,6.55653723638618,7.10522170004064,0.0076859718191439,0.0215132225845111,UP
BCIN_13g00590,Uncharacterized,0.680355228631392,3.17956187716098,7.10036829722301,0.0077068114282988,0.0215645403001848,UP
BCIN_07g00520,Uncharacterized,0.363293165904888,10.2693762556107,7.08829825612391,0.0077588887940489,0.0217032030712965,UP
BCIN_13g01450,Uncharacterized,0.419411084597179,6.93435180609739,7.07865196013275,0.0078007672781162,0.0218061721217106,UP
BCIN_05g00310,Uncharacterized,1.55451314030105,3.24211853595651,7.07534967538197,0.0078151568815881,0.0218393036622823,UP
BCIN_01g00920,Uncharacterized,0.43937842300915,6.00198379740191,7.05302939905283,0.0079131311932595,0.0220700972716736,UP
BCIN_13g01930,Bcemp65,0.37746596404381,4.12974264769746,7.05198739217146,0.0079177356257909,0.0220757857243869,UP
BCIN_15g03780,Bcdhr2,0.48495347767797,4.0992701168492,7.05049496274809,0.0079243351637371,0.0220832708958173,UP
BCIN_10g05100,Uncharacterized,0.434753344606117,6.94776378914776,7.04169630647428,0.0079633574216803,0.0221742534223238,UP
BCIN_08g05380,Bctad2,0.42827124658956,3.79675978285383,7.03851507178845,0.0079775146005921,0.0222064903516483,UP
BCIN_10g00990,Bcnat3,0.344603342526563,5.51967429300931,7.03028317111914,0.0080142679341046,0.0222999448537226,UP
BCIN_11g05150,Bcatg11,0.362204451393182,5.74273543243902,7.02829839523576,0.008023155333754,0.0223046828028491,UP
BCIN_12g01260,Uncharacterized,0.344833075034076,5.42134109810455,6.99498308652601,0.0081738480975381,0.0226723527475058,UP
BCIN_15g05540,Bcerg28,0.383384464087338,5.37763660814505,6.9773671367997,0.0082546961636752,0.0228744912687549,UP
BCIN_08g06840,Uncharacterized,0.362493241671672,5.70756687000696,6.95477622560805,0.0083595754475054,0.023150214246036,UP
BCIN_03g08170,Uncharacterized,1.16740043756837,6.74656784458399,6.9357422582038,0.0084489993229463,0.0233602753525857,UP
BCIN_08g03700,Bccdc48,0.450712421529399,9.53241248385838,6.93257090175527,0.0084639935952412,0.0233942173648817,UP
BCIN_11g04950,Uncharacterized,0.467078278689937,3.68706010454791,6.92979009262318,0.0084771637527291,0.0234230974060161,UP
BCIN_09g01770,Uncharacterized,0.342972600342712,7.01832605260698,6.92885494715159,0.0084815973944133,0.0234278269492028,UP
BCIN_09g06240,Bclas17,0.491681722857583,5.87025141686513,6.92700660825284,0.0084903675816727,0.0234370089081005,UP
BCIN_14g01060,Uncharacterized,0.488094934796834,4.52381549564032,6.92545372992515,0.0084977430105296,0.0234498474163605,UP
BCIN_02g02570,Bcatg8,0.333550115806409,9.04443688672553,6.92427188166506,0.0085033606175576,0.0234578284728586,UP
BCIN_03g05960,Bcgst25,0.376324576884997,10.164292622493,6.91037039427101,0.0085697236692572,0.0236333263765771,UP
